,Unnamed: 0,RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,ACCX_labeled,ACCY_labeled,ACCZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,label,TS_diff,jumped/ok
1361,918,2022.06.30 13:21:18:617,23.714,1539.369655,31.42570244,16.45189399,1259.789901,769.7549477,435.9652061,4.461317,2.002886,-1.84962,0.000353,0.000508,-0.000713,254,254,1236,0.015848932,-18,0,0.548,ok
1362,919,2022.06.30 13:21:19:163,24.26,1537.988911,31.34769161,16.51498229,1259.295514,767.1001044,437.1980434,4.459852,2.002418,-1.847835,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.546,ok
1363,920,2022.06.30 13:21:19:714,24.811,1537.127593,31.29473855,16.56197,1258.991667,765.320589,438.1616316,4.458548,2.001865,-1.846357,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.551,ok
1364,921,2022.06.30 13:21:20:276,25.373,1535.512431,31.19929706,16.63830051,1258.440627,762.1176323,439.6616059,4.456541,2.00122,-1.843909,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.562,ok
1365,922,2022.06.30 13:21:20:825,25.922,1534.416015,31.12895976,16.69850874,1258.080128,759.7900035,440.8923311,4.454988,2.000725,-1.842018,8e-06,-0.000178,0.000108,254,254,1236,0.015848932,-18,0,0.549,ok
1366,923,2022.06.30 13:21:21:373,26.47,1533.182413,31.05205728,16.75411893,1257.719629,757.2703353,441.9629911,4.453363,2.00015,-1.84009,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.548,ok
1367,924,2022.06.30 13:21:21:920,27.017,1532.093712,30.98141865,16.81445114,1257.35913,754.9427065,443.1937164,4.451641,1.999592,-1.83801,9.8e-05,-0.001116,-0.00109,254,254,1236,0.015848932,-18,0,0.547,ok
1368,925,2022.06.30 13:21:22:470,27.567,1531.00885,30.91063467,16.87484481,1256.998632,752.6150776,444.4244416,4.450179,1.999131,-1.836233,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.55,ok
1369,926,2022.06.30 13:21:23:017,28.114,1529.787046,30.83324979,16.93063855,1256.638133,750.0954095,445.4951016,4.448613,1.998628,-1.834332,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.547,ok
1370,927,2022.06.30 13:21:23:565,28.662,1528.440499,30.75382584,16.99432343,1256.143745,747.4405661,446.7279389,4.446769,1.998041,-1.8321,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.548,ok
1371,928,2022.06.30 13:21:24:114,29.211,1527.401118,30.67356966,17.06492312,1255.860482,744.8920384,448.2236891,4.445128,1.997522,-1.830104,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.549,ok
1372,929,2022.06.30 13:21:24:678,29.775,1526.19211,30.5956636,17.12090983,1255.499984,742.3723702,449.2943491,4.443525,1.997015,-1.828157,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.564,ok
1373,930,2022.06.30 13:21:25:229,30.326,1525.127597,30.52409263,17.18161834,1255.139485,740.0447414,450.5250743,4.441801,1.996477,-1.826068,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.551,ok
1374,931,2022.06.30 13:21:25:776,30.873,1523.799,30.44394097,17.24559659,1254.645097,737.3898981,451.7579116,4.440116,1.995944,-1.824018,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.547,ok
1375,932,2022.06.30 13:21:26:324,31.421,1522.86993,30.37398169,17.29855008,1254.418487,735.1974444,452.8264596,4.438695,1.995495,-1.82229,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.548,ok
1376,933,2022.06.30 13:21:26:873,31.97,1521.690155,30.30001902,17.36732876,1253.924099,732.7346404,454.2193621,4.43718,1.995014,-1.820446,-0.000573,0.001712,0.001375,254,254,1236,0.015848932,-18,0,0.549,ok
1377,934,2022.06.30 13:21:27:419,32.516,1520.501434,30.22128367,17.42361876,1253.5636,730.2149722,455.2900221,4.435297,1.99443,-1.818164,-0.006065,0.012574,0.019065,254,254,1236,0.015848932,-18,0,0.546,ok
1378,935,2022.06.30 13:21:27:984,33.081,1519.190348,30.14041281,17.48788032,1253.069213,727.5601289,456.5228594,4.433679,1.993919,-1.816196,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.565,ok
1379,936,2022.06.30 13:21:28:515,33.612,1518.150073,30.06790068,17.54895931,1252.708714,725.2325001,457.7535846,4.432249,1.993465,-1.814456,4.5e-05,-5.7e-05,-0.000113,254,254,1236,0.015848932,-18,0,0.531,ok
1380,937,2022.06.30 13:21:29:064,34.161,1517.11374,29.99524029,17.61009546,1252.348215,722.9048713,458.9843098,4.430431,1.992908,-1.812256,0.044446,-0.052248,-0.022384,254,254,1236,0.015848932,-18,0,0.549,ok
1381,938,2022.06.30 13:21:29:629,34.726,1515.980794,29.90670641,17.67666269,1252.064952,720.1643042,460.3199948,4.42872,1.992367,-1.810176,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.565,ok
1382,939,2022.06.30 13:21:30:177,35.274,1514.953002,29.8337258,17.7379139,1251.704453,717.8366753,461.55072,4.427217,1.99189,-1.808346,0.009784,0.002572,-0.018423,254,254,1236,0.015848932,-18,0,0.548,ok
1383,940,2022.06.30 13:21:30:727,35.824,1513.789501,29.75396936,17.79455549,1251.343955,715.3170072,462.62138,4.425612,1.991389,-1.806398,0.002594,-0.005514,-0.008491,254,254,1236,0.015848932,-18,0,0.55,ok
1384,1838,2022.06.30 13:21:02:746,0.0,1635.855523,47.34436726,1.63598176,1107.98815,1202.582393,46.7026749,-6.17918,9.94712,-2.203804,0.0,0.0,0.0,254,254,1272,0.039810717,-14,0,0.0,ok
1385,1839,2022.06.30 13:21:03:296,0.55,1639.556197,47.15416325,1.60403502,1114.507345,1201.628726,45.89451539,-6.177955,9.944654,-2.203461,0.0,0.0,0.0,254,254,1272,0.039810717,-14,0,0.55,ok
1386,1840,2022.06.30 13:21:03:842,1.096,1642.610675,46.99226346,1.584647446,1119.991497,1200.718743,45.42440999,-6.176254,9.941216,-2.202976,0.0,0.0,0.0,254,254,1272,0.039810717,-14,0,0.546,ok
1387,1841,2022.06.30 13:21:04:392,1.646,1642.148486,47.07543494,1.99220538,1117.684418,1201.738024,57.08689041,-3.789714,9.155288,0.216347,0.0,0.0,0.0,254,254,1272,0.316227766,-5,0,0.55,ok
1388,1842,2022.06.30 13:21:04:939,2.193,1645.405475,46.91792997,2.018308315,1123.189155,1201.019226,57.94927321,-3.789006,9.15399,0.216871,0.0,0.0,0.0,254,254,1272,0.316227766,-5,0,0.547,ok
1389,1843,2022.06.30 13:21:05:486,2.74,1648.417936,46.78321882,2.033880769,1128.060516,1200.5576,58.503113,-3.787633,9.151453,0.217229,0.0,0.0,0.0,254,254,1272,0.316227766,-5,0,0.547,ok
1390,1844,2022.06.30 13:21:06:036,3.29,1651.941625,46.63867309,2.055827656,1133.488016,1200.25174,59.26053609,-3.785634,9.147763,0.217562,0.0,0.0,0.0,254,254,1272,0.316227766,-5,0,0.55,ok
1391,1845,2022.06.30 13:21:06:582,3.836,1646.865535,47.16412091,1.651679393,1119.239718,1207.151743,47.46801892,-4.100035,4.20016,-0.09294,0.0,0.0,0.0,254,254,1272,0.1,-10,0,0.546,ok
1392,1846,2022.06.30 13:21:07:130,4.384,1649.287967,47.09550293,1.630695336,1122.344843,1207.596806,46.93405238,-4.099115,4.198915,-0.093057,0.003831,-0.001396,-0.002642,254,254,1272,0.1,-10,0,0.548,ok
1393,1847,2022.06.30 13:21:07:678,4.932,1651.527445,47.02728977,1.615580005,1125.316079,1207.906693,46.56226313,-4.097826,4.197165,-0.093234,0.0,0.0,0.0,254,254,1272,0.1,-10,0,0.548,ok
1394,1848,2022.06.30 13:21:08:225,5.479,1663.900517,47.44416417,1.865139772,1124.713674,1225.010738,54.15510497,-4.617473,3.422032,4.279347,0.0,0.0,0.0,254,254,1272,0.015848932,-18,0,0.547,ok
1395,1849,2022.06.30 13:21:08:791,6.045,1668.062349,47.42737816,1.882461752,1127.875451,1227.732268,54.79458871,-4.61669,3.421562,4.278859,0.0,0.0,0.0,254,254,1272,0.015848932,-18,0,0.566,ok
1396,1850,2022.06.30 13:21:09:338,6.592,1671.580389,47.41664506,1.887958216,1130.481089,1230.105992,55.07042389,-4.615082,3.420645,4.277821,0.0,0.0,0.0,254,254,1272,0.015848932,-18,0,0.547,ok
1397,1851,2022.06.30 13:21:09:889,7.143,1675.742653,47.40000384,1.905143871,1133.642867,1232.827522,55.70990763,-4.612369,3.419599,4.275702,0.002257,-0.006075,0.00359,254,254,1272,0.015848932,-18,0,0.551,ok
1398,1852,2022.06.30 13:21:10:437,7.691,1679.574019,47.37924563,1.922695475,1136.670755,1235.221837,56.35150341,-4.609271,3.418344,4.273326,0.000316,-0.000667,-0.001045,254,254,1272,0.015848932,-18,0,0.548,ok
1681,941,2022.06.30 13:21:10:110,0.0,588.1432124,15.98403722,1.415816643,565.2320714,161.9072785,14.53192913,6.953138,1.438907,-9.350848,-2e-06,4e-06,5e-06,0,0,1338,0.063095734,-12,0,0.0,ok
1682,942,2022.06.30 13:21:10:656,0.546,584.7731986,15.40764763,1.394985167,563.5893371,155.3193032,14.23611571,6.968217,1.452394,-9.371333,0.0,0.0,0.0,254,254,1338,0.063095734,-12,0,0.546,ok
1683,943,2022.06.30 13:21:11:220,1.11,581.9678823,14.83015611,1.350765079,562.4255055,148.9159544,13.71879539,6.970033,1.455965,-9.374405,8.4e-05,-0.000225,0.000133,254,254,1338,0.063095734,-12,0,0.564,ok
1684,944,2022.06.30 13:21:11:768,1.658,578.8774471,14.25081278,1.312634674,560.91666,142.4631543,13.26080468,6.964069,1.453723,-9.367436,0.0,0.0,0.0,254,254,1338,0.063095734,-12,0,0.548,ok
1685,945,2022.06.30 13:21:12:315,2.205,568.3556444,13.31373354,1.404007744,552.9143026,130.8433475,13.92590998,8.67628,1.289047,-10.344046,0.0,0.0,0.0,254,254,1338,0.050118723,-13,0,0.547,ok
1686,946,2022.06.30 13:21:12:880,2.77,564.7050452,12.63285962,1.399951654,550.8699019,123.465768,13.79649791,8.673822,1.292637,-10.343248,0.0,0.0,0.0,254,254,1338,0.050118723,-13,0,0.565,ok
1687,947,2022.06.30 13:21:13:427,3.317,561.3338485,11.97308333,1.394932232,548.9593901,116.4154031,13.66497381,8.670237,1.293314,-10.339866,0.0,0.0,0.0,254,254,1338,0.050118723,-13,0,0.547,ok
1688,948,2022.06.30 13:21:13:975,3.865,556.7922102,11.54442081,1.423415419,545.3598777,111.3951038,13.83112511,8.482215,0.910039,-9.553781,0.004749,-0.010153,-0.015293,0,0,1338,0.01,-20,0,0.548,ok
1689,949,2022.06.30 13:21:14:528,4.418,553.3927084,10.85764155,1.435335989,543.3154771,104.2095637,13.86177829,8.472701,0.917444,-9.547084,0.0,0.0,0.0,254,254,1338,0.01,-20,0,0.553,ok
1690,950,2022.06.30 13:21:15:076,4.966,550.4427735,10.31209997,1.423924321,541.3843815,98.50432918,13.678288,8.468163,0.919147,-9.543128,-0.000609,-0.000104,-0.00081,254,254,1338,0.01,-20,0,0.548,ok
1691,951,2022.06.30 13:21:15:626,5.516,546.9656246,9.558637231,1.419639246,539.206092,90.79953523,13.55098796,8.463176,0.921932,-9.541561,0.0,0.0,0.0,254,254,1338,0.01,-20,0,0.55,ok
1692,952,2022.06.30 13:21:16:173,6.063,538.6292032,8.850431511,1.460052404,532.0431361,82.84421991,13.72425263,9.038137,0.329321,-9.679045,-6.8e-05,-1.2e-05,-9e-05,254,254,1338,0.630957344,-2,0,0.547,ok
1693,953,2022.06.30 13:21:16:722,6.612,534.95019,8.161096649,1.440322859,529.3653603,75.91585114,13.4463628,9.032901,0.333492,-9.676271,0.0,0.0,0.0,254,254,1338,0.630957344,-2,0,0.549,ok
1694,954,2022.06.30 13:21:17:286,7.176,531.7546258,7.503831449,1.447138382,527.0325983,69.42101245,13.42927386,9.025628,0.336974,-9.671568,0.0,0.0,0.0,254,254,1338,0.630957344,-2,0,0.564,ok
1695,955,2022.06.30 13:21:17:848,7.738,528.2505775,6.949485893,1.455913707,524.2003499,63.89463831,13.42166038,8.679307,0.064053,-9.09171,-1.3e-05,0.000165,0.000261,254,254,1338,0.398107171,-4,0,0.562,ok
1696,956,2022.06.30 13:21:18:399,8.289,524.982844,6.288509843,1.45188402,521.6564629,57.48552339,13.30172377,8.672511,0.06925,-9.088079,0.0,0.0,0.0,254,254,1338,0.398107171,-4,0,0.551,ok
1697,957,2022.06.30 13:21:18:945,8.835,521.9510775,5.653664864,1.446917272,519.2464646,51.40362299,13.17967512,8.667718,0.070864,-9.084235,-1e-06,-1e-06,1e-06,254,254,1338,0.398107171,-4,0,0.546,ok
1698,958,2022.06.30 13:21:19:495,9.385,519.1460489,5.046179788,1.441029448,516.9703552,45.64893708,13.05551444,8.664183,0.073819,-9.082516,0.0,0.0,0.0,254,254,1338,0.398107171,-4,0,0.55,ok
1699,959,2022.06.30 13:21:20:058,9.948,513.8624967,4.486305891,1.447056058,512.1246762,40.18192876,12.97667641,8.406123,-0.412116,-8.504795,2.4e-05,-0.000531,0.000322,254,254,1338,0.025118864,-16,0,0.563,ok
1700,960,2022.06.30 13:21:20:605,10.495,510.8942199,3.834765242,1.477923913,509.5807892,34.15689257,13.1768703,8.400997,-0.409782,-8.501074,0.0,0.0,0.0,254,254,1338,0.025118864,-16,0,0.547,ok
1701,961,2022.06.30 13:21:21:155,11.045,507.9063717,3.179412117,1.461241559,506.9596659,28.16071593,12.95197399,8.397832,-0.406824,-8.499693,0.000295,-0.003379,-0.003297,254,254,1338,0.025118864,-16,0,0.55,ok
1702,962,2022.06.30 13:21:21:701,11.591,501.8611968,2.192473519,1.45894508,501.3312379,19.19325083,12.7777091,9.171042,-0.328297,-9.342017,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.546,ok
1703,963,2022.06.30 13:21:22:250,12.14,498.7582184,1.441468659,1.442665437,498.442337,12.54264519,12.55703685,9.167888,-0.321689,-9.343044,-0.011789,-0.008792,0.022319,254,254,1338,0.079432823,-11,0,0.549,ok
1704,964,2022.06.30 13:21:22:798,12.688,496.0987544,0.730812504,1.455036916,495.89845,6.325569633,12.59716549,9.164359,-0.319619,-9.340794,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.548,ok
1705,965,2022.06.30 13:21:23:345,13.235,493.0353401,-0.053498582,1.457279645,492.8756603,-0.460211153,12.53867053,9.154238,-0.322537,-9.328478,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.547,ok
1706,966,2022.06.30 13:21:23:895,13.785,490.1931468,-0.831433065,1.43992958,489.9867594,-7.110816795,12.31799828,9.148453,-0.321933,-9.323005,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.55,ok
1707,967,2022.06.30 13:21:24:457,14.347,487.5324666,-1.643984156,1.45300367,487.1750948,-13.98232135,12.36235099,9.143015,-0.321578,-9.317723,0.027359,-0.012889,-0.016827,254,254,1338,0.079432823,-11,0,0.562,ok
1708,968,2022.06.30 13:21:25:025,14.915,484.8734684,-2.416921749,1.45380949,484.2861939,-20.44088764,12.301744,9.136027,-0.322172,-9.310213,1.7e-05,-6e-05,-7e-06,254,254,1338,0.079432823,-11,0,0.568,ok
1709,969,2022.06.30 13:21:25:558,15.448,482.3103306,-3.221024878,1.435314117,481.397293,-27.09149328,12.08107175,9.129548,-0.322048,-9.303711,-4e-05,-3e-05,7.6e-05,254,254,1338,0.079432823,-11,0,0.533,ok
1710,970,2022.06.30 13:21:26:104,15.994,480.0528271,-4.019110085,1.447108426,478.7195172,-33.63578333,12.12331242,9.124043,-0.321757,-9.298321,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.546,ok
1711,971,2022.06.30 13:21:26:654,16.544,477.6691754,-4.816468606,1.447059235,475.8306163,-40.09434962,12.06270543,9.119158,-0.321526,-9.293519,0.00014,-0.000349,-0.000313,254,254,1338,0.079432823,-11,0,0.55,ok
1712,972,2022.06.30 13:21:27:200,17.09,475.3788915,-5.62166715,1.446725288,472.9417154,-46.5529159,12.00209843,9.11257,-0.320914,-9.287227,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.546,ok
1713,973,2022.06.30 13:21:27:750,17.64,473.2008719,-6.457612321,1.426657886,470.0528145,-53.20352154,11.78142619,9.106462,-0.320439,-9.281344,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.55,ok
1714,974,2022.06.30 13:21:28:297,18.187,471.326879,-7.285006102,1.437467951,467.3750387,-59.7478116,11.82366686,9.101163,-0.32014,-9.276167,0.000181,-0.000146,-0.000103,254,254,1338,0.079432823,-11,0,0.547,ok
1715,975,2022.06.30 13:21:28:843,18.733,469.3282713,-8.112115568,1.436189356,464.4861378,-66.20637788,11.76305987,9.094781,-0.319196,-9.270305,-1.8e-05,5e-06,2.1e-05,254,254,1338,0.079432823,-11,0,0.546,ok
1716,976,2022.06.30 13:21:29:394,19.284,467.4541431,-8.969382074,1.414892404,461.5972369,-72.85698352,11.54238762,9.088745,-0.318648,-9.264541,0.018428,-0.036125,0.005809,254,254,1338,0.079432823,-11,0,0.551,ok
1717,977,2022.06.30 13:21:29:959,19.849,465.8058455,-9.858496392,1.42535738,458.7855723,-79.72848808,11.58674033,9.083091,-0.318306,-9.259031,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.565,ok
1718,978,2022.06.30 13:21:30:509,20.399,464.1859401,-10.66262866,1.422588605,456.0305602,-85.85983986,11.5240213,9.078385,-0.318068,-9.254417,0.004959,-0.00583,-0.002497,254,254,1338,0.079432823,-11,0,0.55,ok
1719,979,2022.06.30 13:21:31:055,20.945,462.7242323,-11.42921269,1.419053337,453.4094369,-91.66397714,11.45919024,9.072463,-0.316961,-9.249127,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.546,ok
1720,980,2022.06.30 13:21:31:602,21.492,461.2680036,-12.42165436,1.429569995,450.3299947,-99.18991071,11.50776701,9.06602,-0.316467,-9.242917,0.00079,-0.001678,-0.002584,254,254,1338,0.079432823,-11,0,0.547,ok
1721,981,2022.06.30 13:21:32:183,22.073,460.0376611,-13.22145888,1.40537559,447.7088714,-105.1860873,11.2828707,9.061395,-0.316198,-9.238402,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.581,ok
1722,982,2022.06.30 13:21:32:715,22.605,458.7470679,-14.15652325,1.382024683,444.6860817,-112.1639075,11.06431049,9.054524,-0.315019,-9.2322,0.000254,-0.00054,-0.000831,254,254,1338,0.079432823,-11,0,0.532,ok
1723,983,2022.06.30 13:21:33:264,23.154,457.7617636,-15.07685699,1.390553024,441.8744171,-119.035412,11.1086632,9.048094,-0.314057,-9.226302,0.001937,-0.003661,-0.005664,254,254,1338,0.079432823,-11,0,0.549,ok
1724,984,2022.06.30 13:21:33:811,23.701,456.7434548,-15.90969192,1.385783822,439.119405,-125.1667638,11.04594417,9.04289,-0.313681,-9.221272,1e-06,1e-06,-1e-06,254,254,1338,0.079432823,-11,0,0.547,ok
1725,985,2022.06.30 13:21:34:359,24.249,455.7882818,-16.79031881,1.381067559,436.2305041,-131.6253301,10.98533717,9.03773,-0.313196,-9.216354,-1e-06,-1e-06,1e-06,254,254,1338,0.079432823,-11,0,0.548,ok
1726,986,2022.06.30 13:21:34:907,24.797,455.2252408,-17.69968028,1.367942084,433.5527282,-138.3616595,10.86751259,9.031853,-0.312471,-9.210866,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.548,ok
1727,987,2022.06.30 13:21:35:454,25.344,454.489845,-18.58635556,1.362513267,430.6638274,-144.8202258,10.8069056,9.026621,-0.312137,-9.20578,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.547,ok
1728,988,2022.06.30 13:21:36:003,25.893,453.8635738,-19.4756871,1.356740518,427.7749265,-151.2787921,10.7462986,9.021785,-0.311892,-9.201036,0.000423,-0.00051,0.000101,254,254,1338,0.079432823,-11,0,0.549,ok
1729,989,2022.06.30 13:21:36:565,26.455,453.5770114,-20.36812659,1.362935184,425.0971506,-157.8230821,10.78853928,9.015916,-0.310856,-9.195756,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.562,ok
1730,990,2022.06.30 13:21:37:099,26.989,453.2362297,-21.28369132,1.336056159,422.2082497,-164.4736878,10.56786703,9.010475,-0.310347,-9.190572,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.534,ok
1731,991,2022.06.30 13:21:37:646,27.536,452.9439349,-22.08841268,1.328715387,419.5871264,-170.2778251,10.50303597,9.005852,-0.310053,-9.186075,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.547,ok
1732,992,2022.06.30 13:21:38:193,28.083,453.0510679,-23.00543029,1.313496307,416.9093506,-177.0141545,10.38521139,9.000573,-0.309583,-9.181029,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.547,ok
1733,993,2022.06.30 13:21:38:743,28.633,452.9802894,-23.94518755,1.306300835,413.8865609,-183.7999353,10.32671643,8.994594,-0.308578,-9.175616,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.55,ok
1734,994,2022.06.30 13:21:39:289,29.179,453.0151951,-24.84030051,1.298532823,410.99766,-190.2585015,10.26610944,8.989326,-0.308208,-9.170518,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.546,ok
1735,995,2022.06.30 13:21:39:841,29.731,453.4273181,-25.66588309,1.281926213,408.5876618,-196.340402,10.14406079,8.984691,-0.30796,-9.16598,0.025275,0.007769,-0.012279,254,254,1338,0.079432823,-11,0,0.552,ok
1736,996,2022.06.30 13:21:40:389,30.279,453.6480839,-26.51481725,1.273378879,405.8326497,-202.4717537,10.08134176,8.978448,-0.306267,-9.160743,0.000191,-0.000438,2e-05,254,254,1338,0.079432823,-11,0,0.548,ok
1737,997,2022.06.30 13:21:40:935,30.825,454.0640975,-27.49607112,1.26509563,402.6759712,-209.584749,10.02495883,8.972363,-0.305552,-9.155037,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.546,ok
1738,998,2022.06.30 13:21:41:485,31.375,454.8155049,-28.36045789,1.247892461,400.1320842,-215.9938639,9.905022224,8.96736,-0.3052,-9.150195,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.55,ok
1739,999,2022.06.30 13:21:42:032,31.922,455.441813,-29.22534202,1.218142799,397.3770721,-222.3172551,9.682237944,8.962387,-0.304713,-9.145469,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.547,ok
1740,1000,2022.06.30 13:21:42:580,32.47,456.0825224,-30.13389752,1.229194049,394.3542824,-228.9109965,9.783808234,8.956479,-0.303735,-9.140111,5e-06,-8e-06,-2e-06,254,254,1338,0.079432823,-11,0,0.548,ok
1741,1001,2022.06.30 13:21:43:143,33.033,457.1063651,-31.01206826,1.231736292,391.6765066,-235.4552866,9.82604891,8.951326,-0.303377,-9.135121,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.563,ok
1742,1002,2022.06.30 13:21:43:675,33.565,457.9315826,-31.78050156,1.201106927,389.189272,-241.1242487,9.59904056,8.947208,-0.303153,-9.131092,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.532,ok
1743,1003,2022.06.30 13:21:44:224,34.114,459.2194946,-32.69430157,1.203272853,386.3776074,-247.9957533,9.64339327,8.941292,-0.302105,-9.125771,0.0,0.0,0.0,254,254,1338,0.079432823,-11,0,0.549,ok
1744,1781,2022.06.30 13:21:11:220,0.0,943.0559613,163.2769827,4.719960378,-900.1084222,270.4396614,77.60002606,3.487658,1.902062,-0.952421,0.0,0.0,0.0,0,0,1327,0.015848932,-18,0,0.0,ok
1745,1782,2022.06.30 13:21:11:768,0.548,942.7678033,163.3763385,4.796203556,-900.2011435,268.7664616,78.82652723,3.49102,1.910369,-0.94924,0.0,0.0,0.0,254,254,1327,0.015848932,-18,0,0.548,ok
1746,1783,2022.06.30 13:21:12:315,1.095,942.519543,163.4972392,4.872423977,-900.4277536,266.7660473,80.05514044,3.488028,1.908068,-0.948882,0.0,0.0,0.0,254,254,1327,0.015848932,-18,0,0.547,ok
1747,1784,2022.06.30 13:21:12:880,1.66,942.2409717,163.5967645,4.948723897,-900.5204749,265.0928475,81.28164162,3.487385,1.908456,-0.947177,0.0,0.0,0.0,254,254,1327,0.015848932,-18,0,0.565,ok
1748,1785,2022.06.30 13:21:13:427,2.207,942.1160472,163.706219,5.008205319,-900.8243212,263.3133321,82.24522987,3.486516,1.908271,-0.945786,0.0,0.0,0.0,254,254,1327,0.015848932,-18,0,0.547,ok
1749,1786,2022.06.30 13:21:13:975,2.755,941.8463814,163.8058921,5.084545655,-900.9170425,261.6401323,83.47173105,3.48459,1.906629,-0.944737,0.0,0.0,0.0,254,254,1327,0.015848932,-18,0,0.548,ok
1750,1787,2022.06.30 13:21:14:528,3.308,941.6192511,163.9271211,5.160834047,-901.1436526,259.6397179,84.70034426,3.483365,1.906092,-0.943114,0.001527,-0.003265,-0.004921,254,254,1327,0.015848932,-18,0,0.553,ok
1751,1788,2022.06.30 13:21:15:076,3.856,941.2532874,164.0167629,5.227900626,-901.1024851,258.1016933,85.76466815,3.482496,1.90571,-0.941978,0.0,0.0,0.0,254,254,1327,0.015848932,-18,0,0.548,ok
1752,1789,2022.06.30 13:21:15:626,4.406,941.0365742,164.1381705,5.304230193,-901.3290952,256.101279,86.99328136,3.480736,1.904529,-0.940335,-0.000203,-3.5e-05,-0.00027,254,254,1327,0.015848932,-18,0,0.55,ok
1753,1790,2022.06.30 13:21:16:173,4.953,940.7187512,164.2494822,5.371263116,-901.4218165,254.2360398,88.05971729,3.47904,1.903544,-0.93844,0.0,0.0,0.0,254,254,1327,0.015848932,-18,0,0.547,ok
1754,1791,2022.06.30 13:21:16:722,5.502,940.4724763,164.3495756,5.447729467,-901.5145378,252.56284,89.28621846,3.47782,1.902988,-0.936846,-0.12363,-0.191671,0.231193,254,254,1327,0.015848932,-18,0,0.549,ok
1755,1792,2022.06.30 13:21:17:286,6.066,944.0668839,161.7262795,4.530568872,-893.6558889,295.0937778,74.57275636,-3.515454,-0.646357,3.619946,0.003157,0.004551,-0.006389,254,254,1327,0.025118864,-16,0,0.564,ok
1756,1793,2022.06.30 13:21:17:848,6.628,944.3844671,161.5416118,4.525236779,-893.0070286,298.0749807,74.51023,-3.51281,-0.645439,3.617631,0.0,0.0,0.0,254,254,1327,0.025118864,-16,0,0.562,ok
1757,1794,2022.06.30 13:21:18:398,7.178,944.515602,161.3793798,4.527189317,-892.2809322,300.6432453,74.55266335,-3.511375,-0.645228,3.616038,0.000506,-0.001165,-0.001623,254,254,1327,0.025118864,-16,0,0.55,ok
1758,1795,2022.06.30 13:21:18:945,7.725,944.4842512,161.2178461,4.510312753,-891.4209469,303.1546458,74.27285416,-3.509865,-0.64501,3.614366,0.0,0.0,0.0,254,254,1327,0.025118864,-16,0,0.547,ok
1759,1796,2022.06.30 13:21:19:495,8.275,944.8491224,161.0549198,4.504892511,-890.9059755,305.8086342,74.21243983,-3.50685,-0.644165,3.611482,7.3e-05,-0.00159,0.000964,254,254,1327,0.025118864,-16,0,0.55,ok
1760,1797,2022.06.30 13:21:20:058,8.838,944.8887072,160.8609394,4.497291483,-889.9121014,308.8392885,74.09058386,-3.50385,-0.643534,3.608353,0.0,0.0,0.0,254,254,1327,0.025118864,-16,0,0.563,ok
